grp_id	genes	Mn_H1L0	Mn_L1H0	Mn_H1M0	Mn_M1H0	Mn_L0M0	Mn_L1M1	pval_H1L0	pval_L1H0	pval_H1M0	pval_M1H0	pval_L0M0	pval_L1M1
1871	MLH1	9.5973	3.7461	13.1364	7.6337	-0.4585	-0.6822	0.0	0.0002	0.0	0.0	0.6466	0.4951
