grp_id	genes	ratio_H1L0	ratio_L1H0	ratio_H1M0	ratio_M1H0	ratio_L0M0	ratio_L1M1	log2ratio_H1L0	log2ratio_L1H0	log2ratio_H1M0	log2ratio_M1H0	log2ratio_L0M0	log2ratio_L1M1	RP/Rsum	FC	pfp	P.value
4703	AKAP8L	0.6857	0.5454	0.8195	0.5498	1.1879	0.8454	-0.5444	-0.8746	-0.2872	-0.863	0.2484	-0.2423	3.027	1.5608	2e-04	0
